qid,question,answer,qid.1,question.1,answer.1,concepts,numbers,units,relations,cn_result
291,the first stable substance of which plant is phosphoglyceric acid?,jackfruit,291,the first stable substance of which plant is phosphoglyceric acid?,jackfruit,"['substance', 'jackfruit', 'phosphoglyceric', 'acid', 'plant', 'stable']",['first'],[],[],"{'display': [{'head': 'chemical_symbol_for_phosphorous', 'relation': 'isa', 'tail': 'p', 'score': -9.868325233459473}, {'head': 'a', 'relation': 'relatedto', 'tail': 'deoxyadenosine_monophosphate', 'score': -10.526711343806127}, {'head': 'g', 'relation': 'relatedto', 'tail': 'deoxyguanosine_monophosphate', 'score': -10.694094933124738}], 'graph_edges': [(409048, -9.868325233459473, None), (2234990, -10.526711343806127, None), (2311308, -10.694094933124738, None), (2263679, -11.047470600801288, None), (2340336, -11.330474182309016, None), (2419312, -11.608149867183974, None), (638448, -12.171050641379068, None), (2372836, -12.975587558746339, None)]}"
291,the first stable substance of which plant is phosphoglyceric acid?,motha grass,291,the first stable substance of which plant is phosphoglyceric acid?,motha grass,"['plant', 'substance', 'phosphoglyceric', 'acid', 'stable', 'grass', 'motha', 'motha grass']",['first'],['m'],[],"{'display': [{'head': 'chemical_symbol_for_phosphorous', 'relation': 'isa', 'tail': 'p', 'score': -8.7427978515625}, {'head': 'a', 'relation': 'relatedto', 'tail': 'deoxyadenosine_monophosphate', 'score': -9.51226041132637}, {'head': 's', 'relation': 'relatedto', 'tail': 'sulfur', 'score': -9.648134276672492}], 'graph_edges': [(409048, -8.7427978515625, None), (2234990, -9.51226041132637, None), (2398965, -9.648134276672492, None), (638448, -10.528386306762696, None), (2372836, -11.327512500495375, None), (2311308, -11.45869999011104, None)]}"
292,"the symptomes of aids-
i. fast decrease of weight of the victim
ii. pain in armpit and neck
iii. inflammation of bone joints
which one is correct?",i and ii,292,"the symptomes of aids-
i. fast decrease of weight of the victim
ii. pain in armpit and neck
iii. inflammation of bone joints
which one is correct?",i and ii,"['ii', 'bone', '.', 'correct', 'decrease', 'neck', 'aids-', 'inflammation', 'weight', 'symptome', 'victim', 'iii', 'i.', 'fast', 'armpit', 'joint', 'pain']",['one'],"['mm', 'm']",[],"{'display': [], 'graph_edges': []}"
292,"the symptomes of aids-
i. fast decrease of weight of the victim
ii. pain in armpit and neck
iii. inflammation of bone joints
which one is correct?",i and iii,292,"the symptomes of aids-
i. fast decrease of weight of the victim
ii. pain in armpit and neck
iii. inflammation of bone joints
which one is correct?",i and iii,"['ii', 'bone', '.', 'correct', 'decrease', 'neck', 'aids-', 'inflammation', 'weight', 'symptome', 'victim', 'iii', 'i.', 'fast', 'armpit', 'joint', 'pain']",['one'],"['mm', 'm']",[],"{'display': [], 'graph_edges': []}"
292,"the symptomes of aids-
i. fast decrease of weight of the victim
ii. pain in armpit and neck
iii. inflammation of bone joints
which one is correct?",ii and iii,292,"the symptomes of aids-
i. fast decrease of weight of the victim
ii. pain in armpit and neck
iii. inflammation of bone joints
which one is correct?",ii and iii,"['ii', 'bone', '.', 'correct', 'decrease', 'neck', 'aids-', 'inflammation', 'weight', 'symptome', 'victim', 'iii', 'i.', 'fast', 'armpit', 'joint', 'pain']",['one'],"['mm', 'm']",[],"{'display': [], 'graph_edges': []}"
292,"the symptomes of aids-
i. fast decrease of weight of the victim
ii. pain in armpit and neck
iii. inflammation of bone joints
which one is correct?","i, ii and iii",292,"the symptomes of aids-
i. fast decrease of weight of the victim
ii. pain in armpit and neck
iii. inflammation of bone joints
which one is correct?","i, ii and iii","['ii', 'bone', '.', 'correct', 'decrease', 'neck', 'aids-', 'inflammation', 'weight', 'symptome', 'victim', 'iii', 'i.', 'fast', 'armpit', 'joint', 'pain']",['one'],"['mm', 'm']",[],"{'display': [], 'graph_edges': []}"
293,for how many approximate weeks does embryo stay in mother's uterus?,28-30,293,for how many approximate weeks does embryo stay in mother's uterus?,28-30,"['approximate', 'uterus', 'stay', 'embryo', 'week', 'mother']","['30', '28', '28-30']",['m'],[],"{'display': [], 'graph_edges': []}"
293,for how many approximate weeks does embryo stay in mother's uterus?,32-34,293,for how many approximate weeks does embryo stay in mother's uterus?,32-34,"['approximate', 'uterus', 'stay', 'embryo', 'week', 'mother']","['32', '34', '32-34']",['m'],[],"{'display': [], 'graph_edges': []}"
293,for how many approximate weeks does embryo stay in mother's uterus?,34-36,293,for how many approximate weeks does embryo stay in mother's uterus?,34-36,"['approximate', 'uterus', 'stay', 'embryo', 'week', 'mother']","['36', '34-36', '34']",['m'],[],"{'display': [], 'graph_edges': []}"
293,for how many approximate weeks does embryo stay in mother's uterus?,38-40,293,for how many approximate weeks does embryo stay in mother's uterus?,38-40,"['approximate', 'uterus', 'stay', 'embryo', 'week', 'mother']","['38-40', '40', '38']",['m'],[],"{'display': [], 'graph_edges': []}"
294,how many molecules of atp is produced from 3 molecules of fadh_{2}?,3,294,how many molecules of atp is produced from 3 molecules of fadh_{2}?,3,"['atp', 'produce', 'molecule']",['3'],['m'],[],"{'display': [{'head': 'chemical_symbol_for_phosphorous', 'relation': 'isa', 'tail': 'p', 'score': -10.682167053222656}, {'head': 'p', 'relation': 'relatedto', 'tail': 'phosphorus', 'score': -13.20831594467163}], 'graph_edges': [(409048, -10.682167053222656, None), (2372836, -13.20831594467163, None)]}"
294,how many molecules of atp is produced from 3 molecules of fadh_{2}?,6,294,how many molecules of atp is produced from 3 molecules of fadh_{2}?,6,"['atp', 'produce', 'molecule']","['6', '3']",['m'],[],"{'display': [{'head': 'chemical_symbol_for_phosphorous', 'relation': 'isa', 'tail': 'p', 'score': -10.721653938293457}, {'head': 'p', 'relation': 'relatedto', 'tail': 'phosphorus', 'score': -13.230295944213868}], 'graph_edges': [(409048, -10.721653938293457, None), (2372836, -13.230295944213868, None)]}"
294,how many molecules of atp is produced from 3 molecules of fadh_{2}?,9,294,how many molecules of atp is produced from 3 molecules of fadh_{2}?,9,"['atp', 'produce', 'molecule']","['9', '3']",['m'],[],"{'display': [{'head': 'chemical_symbol_for_phosphorous', 'relation': 'isa', 'tail': 'p', 'score': -10.728386878967285}, {'head': 'p', 'relation': 'relatedto', 'tail': 'phosphorus', 'score': -13.239441776275635}], 'graph_edges': [(409048, -10.728386878967285, None), (2372836, -13.239441776275635, None)]}"
294,how many molecules of atp is produced from 3 molecules of fadh_{2}?,12,294,how many molecules of atp is produced from 3 molecules of fadh_{2}?,12,"['atp', 'produce', 'molecule']","['12', '3']",['m'],[],"{'display': [{'head': 'chemical_symbol_for_phosphorous', 'relation': 'isa', 'tail': 'p', 'score': -10.735875129699707}, {'head': 'p', 'relation': 'relatedto', 'tail': 'phosphorus', 'score': -13.217036533355714}], 'graph_edges': [(409048, -10.735875129699707, None), (2372836, -13.217036533355714, None)]}"
295,"in photosynthesis-
i. a bridge is developed between sunlight and living things
ii. all living things can produce their own food
iii. solar energy is transformed into chemical energy
which one is correct?",i and ii,295,"in photosynthesis-
i. a bridge is developed between sunlight and living things
ii. all living things can produce their own food
iii. solar energy is transformed into chemical energy
which one is correct?",i and ii,"['ii', 'sunlight', 'chemical', 'live', '.', 'photosynthesis-', 'correct', 'solar', 'food', 'iii', 'transform', 'energy', 'develop', 'i.', 'thing', 'produce', 'living', 'bridge']",['one'],['m'],[],"{'display': [{'head': 'c', 'relation': 'relatedto', 'tail': 'carbon', 'score': -7.735919952392578}, {'head': 'h', 'relation': 'relatedto', 'tail': 'hydrogen', 'score': -10.03340425491333}], 'graph_edges': [(2263683, -7.735919952392578, None), (2322369, -10.03340425491333, None)]}"
295,"in photosynthesis-
i. a bridge is developed between sunlight and living things
ii. all living things can produce their own food
iii. solar energy is transformed into chemical energy
which one is correct?",i and iii,295,"in photosynthesis-
i. a bridge is developed between sunlight and living things
ii. all living things can produce their own food
iii. solar energy is transformed into chemical energy
which one is correct?",i and iii,"['ii', 'sunlight', 'chemical', 'live', '.', 'photosynthesis-', 'correct', 'solar', 'food', 'iii', 'transform', 'energy', 'develop', 'i.', 'thing', 'produce', 'living', 'bridge']",['one'],['m'],[],"{'display': [{'head': 'c', 'relation': 'relatedto', 'tail': 'carbon', 'score': -7.826898097991943}, {'head': 'h', 'relation': 'relatedto', 'tail': 'hydrogen', 'score': -10.156287813186646}], 'graph_edges': [(2263683, -7.826898097991943, None), (2322369, -10.156287813186646, None)]}"
295,"in photosynthesis-
i. a bridge is developed between sunlight and living things
ii. all living things can produce their own food
iii. solar energy is transformed into chemical energy
which one is correct?",ii and iii,295,"in photosynthesis-
i. a bridge is developed between sunlight and living things
ii. all living things can produce their own food
iii. solar energy is transformed into chemical energy
which one is correct?",ii and iii,"['ii', 'sunlight', 'chemical', 'live', '.', 'photosynthesis-', 'correct', 'solar', 'food', 'iii', 'transform', 'energy', 'develop', 'i.', 'thing', 'produce', 'living', 'bridge']",['one'],['m'],[],"{'display': [{'head': 'o', 'relation': 'relatedto', 'tail': 'oxygen', 'score': -7.525174617767334}, {'head': 'c', 'relation': 'relatedto', 'tail': 'carbon', 'score': -9.296524972185326}, {'head': 'h', 'relation': 'relatedto', 'tail': 'hydrogen', 'score': -9.853167390823364}], 'graph_edges': [(2367741, -7.525174617767334, None), (2263683, -9.296524972185326, None), (2322369, -9.853167390823364, None)]}"
295,"in photosynthesis-
i. a bridge is developed between sunlight and living things
ii. all living things can produce their own food
iii. solar energy is transformed into chemical energy
which one is correct?","i, ii and iii",295,"in photosynthesis-
i. a bridge is developed between sunlight and living things
ii. all living things can produce their own food
iii. solar energy is transformed into chemical energy
which one is correct?","i, ii and iii","['ii', 'sunlight', 'chemical', 'live', '.', 'photosynthesis-', 'correct', 'solar', 'food', 'iii', 'transform', 'energy', 'develop', 'i.', 'thing', 'produce', 'living', 'bridge']",['one'],['m'],[],"{'display': [{'head': 'h', 'relation': 'relatedto', 'tail': 'hydrogen', 'score': -7.590353012084961}], 'graph_edges': [(2322369, -7.590353012084961, None)]}"
296,how many a is the total length of 40 cycles of dna double helix?,136.0\aa,296,how many a is the total length of 40 cycles of dna double helix?,136.0\aa,"['dna', 'cycle', 'helix', 'length', 'total', 'double']","['136.0\\aa', '40']",['m'],[],"{'display': [{'head': 'd', 'relation': 'partof', 'tail': 'alphabet', 'score': -9.539009094238281}, {'head': 'o', 'relation': 'partof', 'tail': 'alphabet', 'score': -12.33280553817749}], 'graph_edges': [(622582, -9.539009094238281, None), (627766, -12.33280553817749, None)]}"
296,how many a is the total length of 40 cycles of dna double helix?,860.0\aa,296,how many a is the total length of 40 cycles of dna double helix?,860.0\aa,"['dna', 'cycle', 'helix', 'length', 'total', 'double']","['860.0\\aa', '40']",['m'],[],"{'display': [{'head': 'd', 'relation': 'partof', 'tail': 'alphabet', 'score': -9.417598724365234}, {'head': 'o', 'relation': 'partof', 'tail': 'alphabet', 'score': -12.076697444915771}], 'graph_edges': [(622582, -9.417598724365234, None), (627766, -12.076697444915771, None)]}"
296,how many a is the total length of 40 cycles of dna double helix?,1360.0\aa,296,how many a is the total length of 40 cycles of dna double helix?,1360.0\aa,"['dna', 'cycle', 'helix', 'length', 'total', 'double']",['40'],['m'],[],"{'display': [{'head': 'd', 'relation': 'partof', 'tail': 'alphabet', 'score': -9.493855476379395}, {'head': 'o', 'relation': 'partof', 'tail': 'alphabet', 'score': -12.21782865524292}], 'graph_edges': [(622582, -9.493855476379395, None), (627766, -12.21782865524292, None)]}"
296,how many a is the total length of 40 cycles of dna double helix?,1460.0\aa,296,how many a is the total length of 40 cycles of dna double helix?,1460.0\aa,"['dna', 'cycle', '1460.0\\aa', 'helix', 'length', 'total', 'double']",['40'],['m'],[],"{'display': [{'head': 'o', 'relation': 'partof', 'tail': 'alphabet', 'score': -9.829678535461426}, {'head': 'd', 'relation': 'partof', 'tail': 'alphabet', 'score': -12.870964050292969}], 'graph_edges': [(627766, -9.829678535461426, None), (622582, -12.870964050292969, None)]}"
297,"chromoplast-
i. is found in the root of carrot
ii. produces food
iii. helps in pollination
which one is correct?",i and ii,297,"chromoplast-
i. is found in the root of carrot
ii. produces food
iii. helps in pollination
which one is correct?",i and ii,"['ii', 'iii', '.', 'carrot', 'root', 'i.', 'produce', 'correct', 'chromoplast-\ni.', 'food', 'pollination', 'find', 'help']",['one'],['m'],[],"{'display': [{'head': 'ch', 'relation': 'relatedto', 'tail': 'i', 'score': -7.290903868021715}, {'head': 'd', 'relation': 'relatedto', 'tail': 'c', 'score': -7.99394155855203}, {'head': 'basic', 'relation': 'relatedto', 'tail': 'c', 'score': -8.196374893188477}], 'graph_edges': [(873096, -7.290903868021715, None), (984743, -7.99394155855203, None), (755045, -8.196374893188477, None), (2263675, -8.501036066865838, None), (1373848, -8.515844319508716, None), (837715, -8.620366481509423, None), (627766, -8.779068106085857, None), (2263684, -8.864772354923355, None), (837683, -8.919211545070015, None), (2263679, -9.288867228183614, None), (837703, -9.336336812348913, None), (2263683, -9.7740884363714, None), (337317, -10.961521959152938, None), (2263686, -11.733643817901612, None)]}"
297,"chromoplast-
i. is found in the root of carrot
ii. produces food
iii. helps in pollination
which one is correct?",i and iii,297,"chromoplast-
i. is found in the root of carrot
ii. produces food
iii. helps in pollination
which one is correct?",i and iii,"['ii', 'iii', '.', 'carrot', 'root', 'i.', 'produce', 'correct', 'chromoplast-\ni.', 'food', 'pollination', 'find', 'help']",['one'],['m'],[],"{'display': [{'head': 'ch', 'relation': 'relatedto', 'tail': 'i', 'score': -7.130822595914569}, {'head': 'd', 'relation': 'relatedto', 'tail': 'c', 'score': -8.021366604721369}, {'head': 'c', 'relation': 'relatedto', 'tail': 'c', 'score': -8.478095451631695}], 'graph_edges': [(873096, -7.130822595914569, None), (984743, -8.021366604721369, None), (2263675, -8.478095451631695, None), (1373848, -8.487336440417893, None), (837715, -8.651081689965011, None), (627766, -8.757390975952148, None), (2263684, -8.797615752450367, None), (837683, -8.820687899859253, None), (2282999, -9.126328842247132, None), (837703, -9.285680717032294, None), (2263679, -9.332340293743899, None), (2263683, -9.712339347600937, None), (337317, -10.878702530063718, None), (2263686, -11.701441860198974, None)]}"
